motor_id,horas_operacao,temperatura_c,vibracao_hz,rotacao_rpm,corrente_a,falha_registrada
motor_07,152,94.45,20.25,1769.59,17.37,0
motor_07,153,91.47,18.25,1762.2,17.31,0
motor_07,154,93.56,19.22,1770.79,17.45,0
motor_07,155,91.39,21.17,1779.29,17.32,0
motor_07,156,94.62,20.31,1779.81,17.38,0
motor_07,157,96.77,19.17,1781.23,17.41,0
motor_07,158,96.38,20.95,1776.08,17.21,0
motor_07,159,96.16,20.94,1774.32,17.58,0
motor_07,160,94.06,20.48,1766.4,17.94,0
motor_07,161,95.46,20.33,1772.81,17.39,0
motor_07,162,97.26,19.9,1774.91,17.74,0
motor_07,163,97.39,20.76,1767.91,17.52,0
motor_07,164,95.11,21.8,1777.57,17.68,0
motor_07,165,96.46,20.52,1760.73,17.59,0
motor_07,166,96.8,22.26,1778.39,18.25,0
motor_07,167,95.67,21.56,1764.71,17.46,0
motor_07,168,93.86,19.82,1767.4,17.89,0
motor_07,169,97.4,20.91,1764.39,17.59,0
motor_07,170,98.41,22.74,1756.65,17.92,0
motor_07,171,96.14,22.44,1771.11,17.77,0
motor_07,172,96.89,22.69,1767.75,17.56,0
motor_07,173,95.5,22.01,1758.69,17.8,0
motor_07,174,99.0,21.74,1769.83,17.5,0
motor_07,175,97.32,21.57,1768.29,17.93,0
motor_07,176,96.05,22.76,1764.22,18.06,0
motor_07,177,100.73,23.31,1760.26,18.12,0
motor_07,178,94.85,23.03,1766.77,17.8,0
motor_07,179,98.8,23.82,1766.34,17.92,0
motor_07,180,97.94,22.25,1761.39,17.8,0
motor_07,181,98.1,22.91,1760.0,17.67,0
motor_07,182,98.1,24.43,1757.7,17.6,0
motor_07,183,99.36,24.39,1751.72,17.67,0
motor_07,184,96.76,24.11,1765.27,17.97,0
motor_07,185,97.89,24.46,1755.06,17.81,0
motor_07,186,98.64,25.87,1754.55,17.41,0
motor_07,187,97.5,24.63,1742.82,17.86,0
motor_07,188,101.6,24.35,1740.7,17.67,0
motor_07,189,99.52,25.09,1752.48,18.26,0
motor_07,190,99.51,23.88,1753.17,18.21,0
motor_07,191,100.07,24.3,1741.17,18.16,0
motor_07,192,101.77,24.85,1744.64,18.14,1
motor_08,1,72.11,10.08,1798.75,14.76,0
motor_08,2,69.52,10.14,1802.64,15.16,0
motor_08,3,69.74,10.69,1801.9,15.32,0
motor_08,4,70.25,8.88,1797.2,15.24,0
motor_08,5,69.45,11.02,1794.97,14.9,0
motor_08,6,70.14,10.77,1795.68,15.07,0
motor_08,7,71.6,10.47,1806.41,15.05,0
motor_08,8,69.41,9.85,1801.85,15.14,0
motor_08,9,72.62,8.94,1804.36,14.97,0
motor_08,10,68.5,11.45,1804.46,15.23,0
motor_08,11,72.2,10.57,1802.03,15.2,0
motor_08,12,73.52,9.15,1799.88,15.26,0
motor_08,13,68.4,10.87,1802.59,14.86,0
motor_08,14,71.65,10.59,1807.65,15.3,0
motor_08,15,71.4,10.09,1798.26,15.32,0
motor_08,16,71.98,11.95,1799.7,15.25,0
motor_08,17,72.59,10.08,1805.1,15.62,0
motor_08,18,71.36,9.19,1792.87,15.09,0
motor_08,19,71.38,9.25,1801.33,15.07,0
motor_08,20,73.2,9.92,1799.99,15.26,0
motor_08,21,71.84,10.11,1799.39,15.52,0
motor_08,22,71.53,10.1,1799.93,15.47,0
motor_08,23,73.31,10.29,1801.32,15.11,0
motor_08,24,75.2,10.84,1805.09,15.16,0
motor_08,25,71.89,10.82,1795.52,15.44,0
motor_08,26,74.7,11.45,1799.9,15.44,0
motor_08,27,71.83,10.08,1800.18,15.29,0
motor_08,28,73.28,11.15,1798.34,15.68,0
motor_08,29,74.64,10.61,1799.12,15.29,0
motor_08,30,72.92,10.25,1799.35,15.53,0
motor_08,31,72.06,10.35,1799.48,15.56,0
motor_08,32,75.46,10.78,1802.85,15.68,0
motor_08,33,73.85,10.26,1801.36,15.2,0
motor_08,34,71.96,8.71,1796.01,15.32,0
motor_08,35,75.36,8.58,1805.0,15.59,0
motor_08,36,73.76,10.5,1796.47,14.95,0
motor_08,37,74.88,11.16,1800.68,15.33,0
motor_08,38,72.54,9.97,1804.45,15.39,0
motor_08,39,73.37,9.81,1804.78,15.71,0
motor_08,40,73.56,10.63,1792.41,15.03,0
motor_08,41,75.05,10.55,1797.09,15.58,0
motor_08,42,76.19,9.54,1802.75,15.31,0
motor_08,43,76.05,10.16,1798.38,15.86,0
motor_08,44,74.59,9.78,1792.77,15.55,0
motor_08,45,73.91,10.95,1804.36,15.43,0
motor_08,46,75.27,10.72,1790.28,15.47,0
motor_08,47,76.43,11.32,1805.42,15.59,0
motor_08,48,73.59,8.85,1803.6,15.53,0
motor_08,49,73.42,10.42,1805.75,15.8,0
motor_08,50,73.99,10.44,1795.0,15.93,0
motor_08,51,76.92,10.73,1796.08,15.3,0
motor_08,52,75.84,11.91,1798.62,15.72,0
motor_08,53,74.41,10.95,1802.21,15.48,0
motor_08,54,77.82,11.48,1798.09,15.59,0
motor_08,55,77.51,11.1,1784.12,15.81,0
motor_08,56,76.34,11.05,1797.65,15.47,0
motor_08,57,75.78,11.67,1815.56,15.49,0
motor_08,58,77.98,10.01,1802.66,15.81,0
motor_08,59,76.72,10.07,1803.28,15.43,0
motor_08,60,75.8,11.11,1799.2,15.75,0
motor_08,61,77.98,11.07,1797.47,15.63,0
motor_08,62,78.52,10.21,1809.35,15.83,0
motor_08,63,80.05,9.92,1795.63,15.81,0
motor_08,64,79.31,12.89,1798.84,15.89,0
motor_08,65,78.75,9.91,1799.18,15.62,0
motor_08,66,76.95,10.15,1801.46,15.55,0
motor_08,67,78.38,12.19,1803.74,15.61,0
motor_08,68,78.41,9.68,1791.8,15.65,0
motor_08,69,77.6,11.45,1805.12,15.8,0
motor_08,70,82.43,11.39,1794.71,15.71,0
motor_08,71,79.33,11.39,1799.37,15.86,0
motor_08,72,78.09,12.04,1796.02,15.58,0
motor_08,73,76.78,12.63,1800.74,15.8,0
motor_08,74,77.74,13.3,1787.93,16.08,0
motor_08,75,78.88,11.32,1795.62,15.78,0
motor_08,76,79.83,11.99,1797.52,15.83,0
motor_08,77,80.2,10.72,1794.85,15.87,0
motor_08,78,79.35,10.81,1802.01,16.05,0
motor_08,79,77.83,11.36,1794.19,15.94,0
motor_08,80,80.9,11.62,1801.24,16.06,0
motor_08,81,79.21,11.96,1799.36,15.97,0
motor_08,82,80.7,11.91,1795.17,16.0,0
motor_08,83,80.34,9.61,1804.78,15.9,0
motor_08,84,82.82,11.48,1801.47,16.24,0
motor_08,85,79.87,9.55,1793.23,15.88,0
motor_08,86,79.15,11.33,1797.83,15.88,0
motor_08,87,82.72,12.84,1799.92,16.19,0
motor_08,88,82.37,11.79,1799.18,16.1,0
motor_08,89,77.44,13.01,1797.33,15.89,0
motor_08,90,80.5,12.05,1794.44,15.99,0
motor_08,91,82.83,11.8,1792.63,15.88,0
motor_08,92,79.69,11.49,1790.75,15.94,0
motor_08,93,80.88,12.66,1788.39,16.44,0
motor_08,94,81.61,12.32,1797.57,16.12,0
motor_08,95,81.36,13.47,1797.22,16.15,0
motor_08,96,79.69,11.51,1791.26,16.22,0
motor_08,97,82.96,10.6,1793.18,16.59,0
motor_08,98,81.08,12.2,1805.77,16.26,0
motor_08,99,82.38,14.15,1796.72,16.22,0
motor_08,100,81.45,12.72,1807.42,15.87,0
motor_08,101,82.07,11.03,1790.52,16.02,0
motor_08,102,82.5,12.66,1802.55,16.17,0
motor_08,103,82.82,11.41,1797.28,16.27,0
motor_08,104,83.36,12.66,1805.9,16.42,0
motor_08,105,80.11,12.81,1799.18,16.12,0
motor_08,106,81.77,14.44,1794.25,16.19,0
motor_08,107,80.79,12.03,1801.44,16.48,0
motor_08,108,82.12,13.08,1806.49,16.52,0
motor_08,109,81.17,11.91,1804.61,16.32,0
motor_08,110,82.62,11.63,1801.11,16.17,0
motor_08,111,84.34,11.67,1801.9,16.27,0
motor_08,112,84.43,11.88,1800.71,16.33,0
motor_08,113,85.4,13.87,1798.12,16.69,0
motor_08,114,84.89,13.68,1799.52,16.3,0
motor_08,115,82.72,13.24,1789.93,15.92,0
motor_08,116,83.36,13.87,1800.19,16.58,0
motor_08,117,82.65,13.0,1791.35,16.25,0
motor_08,118,82.95,13.51,1800.85,16.32,0
motor_08,119,85.03,12.84,1790.2,16.7,0
motor_08,120,82.63,13.81,1798.64,16.29,0
motor_08,121,84.28,13.29,1799.62,16.36,0
motor_08,122,85.82,13.18,1791.87,16.66,0
motor_08,123,88.48,13.07,1787.55,16.78,0
motor_08,124,85.44,14.63,1794.73,16.29,0
motor_08,125,86.11,13.89,1786.36,16.15,0
motor_08,126,84.33,13.5,1795.8,16.75,0
motor_08,127,84.54,14.41,1796.87,16.58,0
motor_08,128,85.98,13.38,1798.32,16.59,0
motor_08,129,84.35,12.49,1791.26,16.57,0
motor_08,130,85.39,14.23,1793.87,16.44,0
motor_08,131,87.04,13.86,1791.19,16.43,0
motor_08,132,84.9,12.98,1797.22,16.93,0
motor_08,133,83.72,14.22,1799.36,16.43,0
motor_08,134,85.71,14.13,1793.12,16.65,0
motor_08,135,82.81,13.1,1798.19,16.87,0
motor_08,136,89.73,14.62,1789.39,16.68,0
motor_08,137,86.19,14.58,1790.91,16.6,0
motor_08,138,84.6,14.48,1790.92,16.67,0
motor_08,139,85.99,15.07,1799.62,16.54,0
motor_08,140,86.22,13.74,1779.19,16.55,0
motor_08,141,87.87,14.32,1789.74,16.66,0
motor_08,142,86.87,14.64,1796.18,16.82,0
motor_08,143,87.87,14.2,1798.37,16.63,0
motor_08,144,84.89,15.38,1796.22,16.89,0
motor_08,145,87.67,15.7,1787.08,16.6,0
motor_08,146,89.42,15.15,1785.73,17.1,0
motor_08,147,87.29,14.95,1791.06,16.82,0
motor_08,148,89.39,15.41,1789.9,16.93,0
motor_08,149,86.87,15.91,1793.88,17.16,0
motor_08,150,87.54,14.9,1779.32,16.7,0
motor_08,151,89.39,15.11,1787.89,16.69,0
motor_08,152,88.79,16.31,1785.2,17.07,0
motor_08,153,88.53,14.6,1795.87,16.85,0
motor_08,154,92.01,15.46,1785.28,16.99,0
motor_08,155,90.49,15.83,1794.09,16.87,0
motor_08,156,88.01,15.5,1784.83,17.17,0
motor_08,157,89.39,15.91,1793.65,16.74,0
motor_08,158,88.36,15.93,1781.63,16.57,0
motor_08,159,90.9,16.35,1787.6,16.68,0
motor_08,160,88.45,14.82,1790.54,16.84,0
motor_08,161,88.74,16.16,1786.33,16.95,0
motor_08,162,93.2,16.11,1779.34,16.99,0
motor_08,163,90.03,15.33,1787.15,16.8,0
motor_08,164,88.88,16.29,1790.93,16.69,0
motor_08,165,87.15,15.5,1792.7,17.07,0
motor_08,166,89.78,15.31,1785.76,16.95,0
motor_08,167,88.59,15.2,1790.18,17.04,0
motor_08,168,86.9,17.16,1784.05,17.34,0
motor_08,169,89.37,16.19,1783.44,17.08,0
motor_08,170,91.45,16.2,1791.41,17.23,0
motor_08,171,90.52,16.97,1783.51,16.91,0
motor_08,172,87.1,16.76,1779.91,16.99,0
motor_08,173,88.85,16.51,1778.89,16.96,0
motor_08,174,90.05,17.66,1784.89,16.86,0
motor_08,175,91.08,17.56,1773.87,16.92,0
motor_08,176,90.33,17.91,1785.18,17.02,0
motor_08,177,92.06,17.71,1786.58,17.07,0
motor_08,178,90.4,16.67,1779.74,17.24,0
motor_08,179,90.68,17.91,1777.39,17.41,0
motor_08,180,87.82,18.25,1780.48,16.93,0
motor_08,181,92.13,16.94,1777.42,17.07,0
motor_08,182,90.58,18.6,1781.63,16.91,0
motor_08,183,90.88,18.06,1778.59,16.98,0
motor_08,184,92.21,17.97,1785.81,16.96,0
motor_08,185,89.85,17.39,1778.45,17.36,0
motor_08,186,90.93,19.08,1774.04,17.3,0
motor_08,187,90.12,19.41,1787.84,17.14,0
motor_08,188,90.9,19.16,1785.62,16.99,0
motor_08,189,91.49,19.38,1769.77,17.38,0
motor_08,190,90.83,19.34,1782.7,17.29,0
motor_08,191,92.06,18.54,1770.51,17.07,0
motor_08,192,93.84,18.2,1776.66,17.15,0
motor_08,193,92.34,17.71,1780.34,17.22,0
motor_08,194,95.81,19.33,1781.73,17.5,0
motor_08,195,91.6,19.7,1780.14,17.42,0
motor_08,196,92.21,20.08,1773.92,17.45,0
motor_08,197,92.62,18.51,1781.67,17.07,0
motor_08,198,93.12,19.05,1773.47,17.15,0
motor_08,199,92.62,18.54,1783.91,17.36,0
motor_08,200,95.18,18.43,1771.39,17.68,0
motor_08,201,92.63,19.04,1770.32,17.35,0
motor_08,202,96.15,19.72,1777.73,17.76,0
motor_08,203,95.65,19.95,1782.45,17.46,0
motor_08,204,95.75,21.0,1768.98,17.28,0
motor_08,205,94.67,19.23,1765.91,17.45,0
motor_08,206,95.38,20.44,1768.05,17.18,0
motor_08,207,92.75,20.79,1772.35,17.4,0
motor_08,208,96.5,19.43,1772.78,17.5,0
motor_08,209,93.24,19.11,1766.19,17.26,0
motor_08,210,95.6,20.17,1765.11,17.56,0
motor_08,211,94.45,21.41,1769.9,17.8,0
motor_08,212,97.58,20.03,1771.57,17.6,0
motor_08,213,95.13,19.63,1764.19,17.07,0
motor_08,214,95.95,20.67,1767.26,17.72,0
motor_08,215,94.26,20.73,1759.86,17.58,0
motor_08,216,96.59,21.4,1765.61,17.33,0
motor_08,217,96.0,22.0,1769.42,17.8,0
motor_08,218,97.4,21.51,1772.93,17.53,0
motor_08,219,94.25,20.07,1759.87,17.43,0
motor_08,220,97.07,21.38,1761.85,17.46,0
motor_08,221,95.5,22.03,1761.56,17.75,0
motor_08,222,96.66,22.13,1757.69,17.6,0
motor_08,223,97.39,22.43,1763.42,18.03,0
motor_08,224,98.42,23.33,1771.77,17.63,0
motor_08,225,97.12,21.91,1770.29,17.71,0
motor_08,226,98.45,21.93,1758.56,17.72,0
motor_08,227,98.95,22.1,1767.84,17.98,0
motor_08,228,98.24,21.89,1751.48,17.64,0
motor_08,229,96.92,22.99,1756.2,17.84,0
motor_08,230,96.62,23.16,1766.59,18.2,0
motor_08,231,99.68,22.64,1751.93,18.04,0
motor_08,232,99.02,23.6,1758.35,18.04,0
motor_08,233,98.94,22.82,1751.7,17.86,0
motor_08,234,98.5,23.35,1746.04,17.47,0
motor_08,235,98.33,22.7,1759.63,17.79,0
motor_08,236,97.63,23.74,1765.22,17.87,0
motor_08,237,98.83,24.09,1755.49,17.38,0
motor_08,238,98.17,22.49,1764.7,18.06,0
motor_08,239,100.18,25.13,1748.17,17.89,0
motor_08,240,99.36,23.61,1746.97,18.35,0
motor_08,241,97.02,22.46,1755.77,17.58,0
motor_08,242,100.26,25.3,1749.94,17.77,0
motor_08,243,96.49,24.26,1751.08,17.52,0
motor_08,244,98.84,23.24,1753.19,18.19,0
motor_08,245,100.32,24.68,1763.87,18.05,0
motor_08,246,97.98,25.14,1748.05,18.03,0
motor_08,247,99.05,25.39,1752.25,17.85,0
motor_08,248,100.5,24.48,1749.38,18.01,0
motor_08,249,99.11,24.51,1754.97,17.91,0
motor_08,250,100.5,23.95,1748.37,18.2,1
motor_09,1,69.7,10.68,1793.65,14.91,0
motor_09,2,70.17,10.8,1798.08,15.28,0
motor_09,3,69.44,9.82,1805.16,15.08,0
motor_09,4,71.74,10.55,1798.83,14.69,0
motor_09,5,71.18,10.6,1806.67,15.25,0
motor_09,6,70.41,8.54,1804.45,15.11,0
motor_09,7,72.16,10.88,1803.49,15.23,0
motor_09,8,70.62,9.95,1792.07,15.25,0
motor_09,9,71.53,9.65,1801.48,15.4,0
motor_09,10,72.14,8.92,1790.55,15.19,0
motor_09,11,72.19,10.06,1791.8,15.29,0
motor_09,12,72.08,10.39,1796.96,15.16,0
motor_09,13,71.68,11.56,1806.07,15.61,0
motor_09,14,68.94,9.65,1791.26,15.36,0
motor_09,15,73.44,11.29,1799.03,15.29,0
motor_09,16,73.14,9.02,1803.22,15.15,0
motor_09,17,71.41,9.55,1800.24,15.27,0
motor_09,18,70.93,10.48,1799.33,15.27,0
motor_09,19,73.52,10.86,1796.19,15.27,0
motor_09,20,73.94,10.61,1798.98,15.67,0
motor_09,21,72.25,9.83,1809.86,15.33,0
motor_09,22,73.59,11.44,1796.41,15.73,0
motor_09,23,73.97,10.56,1799.64,15.48,0
motor_09,24,75.14,10.23,1793.25,15.53,0
motor_09,25,71.78,12.61,1793.28,15.28,0
motor_09,26,73.82,9.77,1795.57,15.28,0
motor_09,27,75.08,10.49,1799.75,15.5,0
motor_09,28,75.01,10.5,1787.47,15.24,0
motor_09,29,71.67,11.46,1796.13,15.55,0
motor_09,30,74.84,10.08,1807.54,15.24,0
motor_09,31,75.32,9.56,1804.45,15.65,0
motor_09,32,74.83,11.29,1799.39,15.71,0
motor_09,33,73.33,11.3,1801.47,15.22,0
motor_09,34,71.95,10.91,1786.79,15.79,0
motor_09,35,73.64,10.92,1786.71,15.52,0
motor_09,36,78.0,10.79,1797.48,15.54,0
motor_09,37,73.27,9.56,1801.37,15.27,0
motor_09,38,76.51,10.89,1805.66,15.46,0
motor_09,39,77.57,11.03,1802.06,15.82,0
motor_09,40,77.2,10.38,1796.29,15.42,0
motor_09,41,75.42,10.5,1802.79,15.47,0
motor_09,42,77.7,9.68,1802.17,15.67,0
motor_09,43,75.76,10.85,1796.99,15.63,0
motor_09,44,76.98,11.04,1799.69,15.54,0
motor_09,45,74.12,11.03,1807.2,15.58,0
motor_09,46,80.31,9.92,1795.01,15.82,0
motor_09,47,78.85,10.91,1785.64,15.65,0
motor_09,48,76.76,11.92,1803.57,15.78,0
motor_09,49,77.23,11.67,1803.38,15.74,0
motor_09,50,79.34,10.62,1805.38,15.53,0
motor_09,51,77.16,9.26,1799.54,15.91,0
motor_09,52,76.51,11.09,1785.57,15.54,0
motor_09,53,75.97,11.12,1802.17,15.85,0
motor_09,54,78.03,11.71,1796.4,15.87,0
motor_09,55,79.3,10.49,1790.67,15.96,0
motor_09,56,79.43,10.25,1801.81,15.97,0
motor_09,57,76.37,12.37,1806.47,15.93,0
motor_09,58,79.34,12.09,1807.82,15.92,0
motor_09,59,81.39,11.67,1808.85,15.62,0
motor_09,60,77.74,9.46,1799.66,15.81,0
motor_09,61,79.64,11.39,1802.15,15.68,0
motor_09,62,81.87,11.98,1791.12,16.09,0
motor_09,63,79.48,11.63,1795.21,15.97,0
motor_09,64,79.71,11.89,1807.28,16.29,0
motor_09,65,78.16,12.69,1788.07,16.07,0
motor_09,66,78.5,11.69,1799.29,15.96,0
motor_09,67,78.97,10.39,1795.89,16.17,0
motor_09,68,82.48,12.78,1800.74,16.1,0
motor_09,69,81.1,12.57,1790.62,16.05,0
motor_09,70,79.66,11.12,1801.8,16.12,0
motor_09,71,82.86,12.39,1794.81,16.07,0
motor_09,72,82.3,11.78,1794.35,16.39,0
motor_09,73,82.1,11.87,1796.43,16.21,0
motor_09,74,80.68,12.85,1801.02,16.19,0
motor_09,75,79.83,12.16,1795.08,15.77,0
motor_09,76,81.72,13.16,1800.62,16.11,0
motor_09,77,82.55,12.75,1797.02,16.08,0
motor_09,78,80.56,12.63,1796.34,16.55,0
motor_09,79,84.06,13.28,1808.63,16.51,0
motor_09,80,83.55,12.83,1792.36,16.45,0
motor_09,81,80.05,11.97,1793.05,16.09,0
motor_09,82,81.78,13.08,1800.67,16.5,0
motor_09,83,82.02,14.03,1795.73,16.15,0
motor_09,84,82.35,12.28,1797.4,16.19,0
motor_09,85,80.91,15.35,1790.34,16.26,0
motor_09,86,84.12,12.4,1794.5,16.14,0
motor_09,87,81.08,12.23,1793.06,16.29,0
motor_09,88,84.01,14.13,1792.44,16.39,0
motor_09,89,85.69,12.26,1800.37,16.52,0
motor_09,90,84.88,13.86,1793.91,16.6,0
motor_09,91,83.23,12.59,1792.94,16.26,0
motor_09,92,84.66,14.56,1797.02,16.55,0
motor_09,93,85.21,13.17,1793.05,16.45,0
motor_09,94,84.7,14.81,1796.11,16.72,0
motor_09,95,82.6,13.73,1795.11,16.83,0
motor_09,96,84.86,13.73,1793.09,16.4,0
motor_09,97,85.68,12.59,1793.9,16.6,0
motor_09,98,85.41,14.66,1797.74,16.51,0
motor_09,99,85.3,11.72,1801.77,16.6,0
motor_09,100,88.23,14.97,1796.68,16.36,0
motor_09,101,84.44,14.59,1790.38,16.67,0
motor_09,102,86.17,14.22,1791.13,16.56,0
motor_09,103,83.85,14.82,1796.69,16.84,0
motor_09,104,85.24,14.44,1799.55,16.38,0
motor_09,105,85.85,13.92,1791.26,16.63,0
motor_09,106,85.83,14.36,1790.33,16.98,0
motor_09,107,88.21,14.86,1789.35,16.4,0
motor_09,108,86.94,15.97,1799.21,16.78,0
motor_09,109,88.72,15.05,1786.54,16.46,0
motor_09,110,89.46,15.34,1789.08,16.32,0
motor_09,111,85.33,14.21,1794.81,16.7,0
motor_09,112,88.25,13.8,1789.25,16.82,0
motor_09,113,84.8,16.52,1795.29,16.46,0
motor_09,114,87.64,14.85,1789.0,16.77,0
motor_09,115,90.31,15.08,1800.99,16.77,0
motor_09,116,88.49,15.93,1795.61,16.71,0
motor_09,117,90.15,16.14,1785.14,16.88,0
motor_09,118,90.03,14.62,1789.76,16.52,0
motor_09,119,89.56,15.71,1798.7,16.95,0
motor_09,120,88.76,16.84,1787.1,16.76,0
motor_09,121,88.31,18.19,1782.7,16.87,0
motor_09,122,88.11,16.92,1783.62,16.71,0
motor_09,123,90.03,15.98,1788.07,16.8,0
motor_09,124,91.62,14.88,1780.11,16.95,0
motor_09,125,90.65,15.26,1785.92,16.82,0
motor_09,126,91.55,15.99,1788.96,17.11,0
motor_09,127,90.14,15.48,1785.63,16.9,0
motor_09,128,92.29,16.66,1796.13,17.21,0
motor_09,129,90.69,16.39,1789.2,16.99,0
motor_09,130,89.87,17.64,1783.9,16.84,0
motor_09,131,93.6,16.28,1788.49,16.85,0
motor_09,132,91.71,17.31,1786.12,17.25,0
motor_09,133,88.51,16.81,1786.34,17.16,0
motor_09,134,89.37,17.28,1780.42,17.04,0
motor_09,135,89.88,17.4,1777.44,17.15,0
motor_09,136,91.38,17.7,1788.78,16.93,0
motor_09,137,92.29,16.95,1786.06,17.32,0
motor_09,138,93.0,19.63,1781.57,17.01,0
motor_09,139,93.83,18.42,1785.85,16.96,0
motor_09,140,91.44,18.3,1787.09,17.41,0
motor_09,141,90.94,18.54,1784.2,17.09,0
motor_09,142,93.42,18.49,1776.09,17.58,0
motor_09,143,92.45,16.39,1785.2,17.07,0
motor_09,144,94.94,17.35,1787.14,17.23,0
motor_09,145,95.87,17.95,1786.27,17.27,0
motor_09,146,94.57,19.06,1778.83,17.1,0
motor_09,147,95.79,17.73,1779.63,17.17,0
motor_09,148,92.48,18.27,1784.37,17.2,0
motor_09,149,90.12,18.75,1773.17,17.6,0
motor_09,150,94.59,20.37,1775.5,17.62,0
motor_09,151,91.74,18.45,1771.3,17.52,0
motor_09,152,95.03,18.86,1768.19,17.43,0
motor_09,153,93.3,19.07,1776.07,17.36,0
motor_09,154,94.17,19.87,1786.35,17.23,0
motor_09,155,91.12,17.9,1774.06,17.55,0
motor_09,156,95.85,19.06,1775.58,17.53,0
motor_09,157,91.13,20.64,1778.96,17.74,0
motor_09,158,93.23,19.73,1776.71,17.52,0
motor_09,159,96.45,20.92,1764.15,17.45,0
motor_09,160,94.25,20.58,1765.12,17.64,0
motor_09,161,93.48,20.54,1784.53,17.71,0
motor_09,162,96.49,20.34,1770.45,17.56,0
motor_09,163,92.87,20.91,1768.79,17.72,0
motor_09,164,94.48,20.77,1765.71,17.73,0
motor_09,165,95.48,21.53,1773.2,17.54,0
motor_09,166,93.38,20.17,1768.2,17.43,0
motor_09,167,96.64,20.16,1766.32,17.25,0
motor_09,168,95.3,21.59,1769.59,17.57,0
motor_09,169,93.35,22.51,1765.71,17.72,0
motor_09,170,96.56,20.95,1776.08,17.79,0
motor_09,171,97.65,21.91,1769.03,17.66,0
motor_09,172,96.43,21.09,1765.31,17.34,0
motor_09,173,98.22,23.41,1766.07,17.75,0
motor_09,174,94.55,22.05,1769.52,17.57,0
motor_09,175,96.38,21.84,1756.44,17.7,0
motor_09,176,97.36,23.13,1760.63,17.43,0
motor_09,177,96.41,23.3,1752.01,17.58,0
motor_09,178,99.15,21.2,1765.39,17.64,0
motor_09,179,97.71,22.8,1753.0,18.02,0
motor_09,180,98.57,23.09,1761.59,17.57,0
motor_09,181,99.19,24.12,1754.87,17.53,0
motor_09,182,99.91,23.07,1763.49,18.09,0
motor_09,183,98.05,22.82,1762.25,17.66,0
motor_09,184,99.17,22.85,1766.59,17.91,0
motor_09,185,99.24,22.63,1753.06,18.03,0
motor_09,186,96.94,24.05,1760.2,17.69,0
motor_09,187,98.13,23.92,1752.67,17.8,0
motor_09,188,98.68,23.38,1748.28,17.62,0
motor_09,189,99.89,25.97,1749.21,17.78,0
motor_09,190,102.39,25.1,1748.23,17.84,0
motor_09,191,99.47,24.1,1747.82,18.21,0
motor_09,192,100.49,23.88,1748.55,17.85,0
motor_09,193,100.78,24.75,1751.2,17.83,1
motor_10,1,69.14,8.55,1800.44,15.36,0
motor_10,2,69.88,10.6,1807.85,15.46,0
motor_10,3,71.84,9.0,1804.61,15.15,0
motor_10,4,70.91,10.77,1800.69,14.95,0
motor_10,5,69.63,9.9,1798.88,15.26,0
motor_10,6,69.55,10.13,1794.32,15.07,0
motor_10,7,72.31,9.87,1802.25,14.87,0
motor_10,8,72.88,10.45,1812.38,14.63,0
motor_10,9,69.48,9.9,1795.33,14.93,0
motor_10,10,72.35,9.75,1795.99,15.33,0
motor_10,11,71.03,10.38,1797.96,15.06,0
motor_10,12,73.96,9.56,1800.65,14.96,0
motor_10,13,70.61,9.96,1798.6,15.07,0
motor_10,14,73.94,12.0,1803.16,15.29,0
motor_10,15,72.63,9.13,1797.81,15.31,0
motor_10,16,70.08,10.33,1803.9,15.32,0
motor_10,17,73.39,10.54,1792.88,15.41,0
motor_10,18,71.91,9.01,1807.96,15.15,0
motor_10,19,73.4,11.46,1809.57,15.1,0
motor_10,20,72.67,10.26,1802.17,15.27,0
motor_10,21,73.12,9.24,1798.73,15.31,0
motor_10,22,73.25,9.95,1804.58,15.42,0
motor_10,23,75.24,9.83,1797.6,15.31,0
motor_10,24,74.92,10.53,1800.69,15.68,0
motor_10,25,76.36,11.3,1807.57,15.27,0
motor_10,26,73.02,9.75,1796.22,15.2,0
motor_10,27,75.94,12.18,1793.92,15.34,0
motor_10,28,73.73,11.11,1797.31,15.39,0
motor_10,29,74.51,9.91,1793.63,15.37,0
motor_10,30,74.28,9.84,1802.7,15.49,0
motor_10,31,76.39,9.57,1805.93,15.64,0
motor_10,32,75.52,10.02,1796.69,15.3,0
motor_10,33,74.6,10.46,1795.73,15.33,0
motor_10,34,74.68,10.24,1809.68,15.33,0
motor_10,35,77.4,12.22,1800.8,15.17,0
motor_10,36,75.18,10.89,1785.79,15.53,0
motor_10,37,74.17,10.56,1796.19,15.52,0
motor_10,38,75.43,10.52,1797.35,15.27,0
motor_10,39,78.04,11.28,1795.44,15.29,0
motor_10,40,77.52,11.08,1795.04,15.67,0
motor_10,41,78.55,10.23,1801.66,15.43,0
motor_10,42,75.81,10.06,1803.49,15.93,0
motor_10,43,76.1,11.24,1803.33,16.02,0
motor_10,44,75.52,12.11,1808.08,15.59,0
motor_10,45,78.16,10.31,1792.6,15.67,0
motor_10,46,77.68,11.39,1792.44,15.6,0
motor_10,47,80.37,11.82,1789.3,15.83,0
motor_10,48,78.17,10.18,1792.25,15.59,0
motor_10,49,78.46,9.3,1795.44,15.5,0
motor_10,50,77.04,10.98,1801.92,15.93,0
motor_10,51,77.39,10.31,1797.73,15.94,0
motor_10,52,77.42,11.2,1799.55,15.54,0
